date,open,high,low,close,volume,scrip_name
2017-05-15T09:15:00+0530,1374.0,1376.7,1370.0,1373.4,21798,M&M
2017-05-15T09:30:00+0530,1372.1,1378.0,1372.0,1375.2,42112,M&M
2017-05-15T09:45:00+0530,1375.2,1386.6,1375.2,1381.3,34508,M&M
2017-05-15T10:00:00+0530,1381.3,1385.0,1379.1,1382.35,26490,M&M
2017-05-15T10:15:00+0530,1381.75,1384.0,1380.25,1382.0,14275,M&M
2017-05-15T10:30:00+0530,1382.0,1385.0,1381.5,1384.65,12713,M&M
2017-05-15T10:45:00+0530,1384.65,1385.9,1383.4,1384.5,12626,M&M
2017-05-15T11:00:00+0530,1384.5,1384.8,1382.5,1384.5,11799,M&M
2017-05-15T11:15:00+0530,1384.5,1384.5,1379.1,1382.1,14619,M&M
2017-05-15T11:30:00+0530,1382.1,1384.5,1381.0,1382.0,12837,M&M
2017-05-15T11:45:00+0530,1382.0,1382.0,1379.55,1381.8,9306,M&M
2017-05-15T12:00:00+0530,1381.95,1381.95,1377.25,1380.8,14398,M&M
2017-05-15T12:15:00+0530,1381.0,1382.95,1380.0,1381.0,13368,M&M
2017-05-15T12:30:00+0530,1381.25,1381.75,1379.0,1379.2,10791,M&M
2017-05-15T12:45:00+0530,1379.2,1380.0,1376.25,1377.5,16362,M&M
2017-05-15T13:00:00+0530,1377.4,1378.0,1376.0,1376.65,22830,M&M
2017-05-15T13:15:00+0530,1376.65,1378.4,1376.5,1377.55,11993,M&M
2017-05-15T13:30:00+0530,1377.55,1378.25,1376.0,1376.6,10853,M&M
2017-05-15T13:45:00+0530,1376.5,1377.95,1375.5,1376.05,38968,M&M
2017-05-15T14:00:00+0530,1376.05,1378.0,1374.2,1377.45,25958,M&M
2017-05-15T14:15:00+0530,1377.45,1378.0,1375.25,1376.0,29635,M&M
2017-05-15T14:30:00+0530,1376.0,1377.25,1374.3,1376.75,16004,M&M
2017-05-15T14:45:00+0530,1376.1,1377.5,1374.85,1376.2,26621,M&M
2017-05-15T15:00:00+0530,1376.2,1377.5,1374.2,1375.45,71752,M&M
2017-05-15T15:15:00+0530,1375.45,1378.0,1374.0,1374.8,57931,M&M
2017-05-16T09:15:00+0530,1378.0,1380.5,1373.0,1376.95,32654,M&M
2017-05-16T09:30:00+0530,1376.95,1378.75,1369.2,1370.45,23849,M&M
2017-05-16T09:45:00+0530,1370.45,1374.0,1367.5,1373.05,17017,M&M
2017-05-16T10:00:00+0530,1373.9,1373.9,1368.9,1371.5,17462,M&M
2017-05-16T10:15:00+0530,1371.5,1374.15,1370.05,1372.85,17399,M&M
2017-05-16T10:30:00+0530,1372.85,1376.55,1370.8,1376.0,16416,M&M
2017-05-16T10:45:00+0530,1375.95,1377.0,1373.55,1376.95,11562,M&M
2017-05-16T11:00:00+0530,1376.95,1379.0,1376.85,1377.95,8792,M&M
2017-05-16T11:15:00+0530,1377.95,1378.2,1374.1,1375.7,9425,M&M
2017-05-16T11:30:00+0530,1375.3,1376.8,1373.7,1374.4,35504,M&M
2017-05-16T11:45:00+0530,1374.4,1378.8,1373.7,1376.8,26575,M&M
2017-05-16T12:00:00+0530,1376.7,1377.0,1374.25,1374.95,9952,M&M
2017-05-16T12:15:00+0530,1374.95,1375.45,1374.5,1374.9,6265,M&M
2017-05-16T12:30:00+0530,1374.9,1375.5,1373.55,1373.55,6483,M&M
2017-05-16T12:45:00+0530,1373.55,1374.15,1368.8,1369.95,19417,M&M
2017-05-16T13:00:00+0530,1370.0,1370.0,1366.3,1369.95,26239,M&M
2017-05-16T13:15:00+0530,1369.95,1370.95,1367.55,1370.85,24130,M&M
2017-05-16T13:30:00+0530,1370.85,1371.3,1369.0,1369.9,13686,M&M
2017-05-16T13:45:00+0530,1369.15,1370.05,1369.05,1369.95,12476,M&M
2017-05-16T14:00:00+0530,1369.95,1370.2,1366.0,1369.85,28327,M&M
2017-05-16T14:15:00+0530,1369.85,1370.0,1369.4,1370.0,19757,M&M
2017-05-16T14:30:00+0530,1370.0,1370.0,1367.1,1368.95,13329,M&M
2017-05-16T14:45:00+0530,1368.95,1369.0,1365.3,1365.65,27560,M&M
2017-05-16T15:00:00+0530,1366.0,1368.25,1364.0,1367.6,41002,M&M
2017-05-16T15:15:00+0530,1367.9,1369.0,1363.1,1364.15,49963,M&M
2017-05-17T09:15:00+0530,1364.4,1376.95,1364.15,1374.95,49935,M&M
2017-05-17T09:30:00+0530,1374.95,1376.3,1370.65,1376.0,23105,M&M
2017-05-17T09:45:00+0530,1376.0,1381.05,1375.4,1379.5,30127,M&M
2017-05-17T10:00:00+0530,1379.5,1381.7,1378.7,1380.4,15402,M&M
2017-05-17T10:15:00+0530,1380.4,1381.9,1378.0,1380.5,35713,M&M
2017-05-17T10:30:00+0530,1380.5,1384.35,1380.0,1382.35,34272,M&M
2017-05-17T10:45:00+0530,1382.0,1382.95,1379.15,1380.1,21117,M&M
2017-05-17T11:00:00+0530,1380.1,1381.1,1378.2,1379.85,41106,M&M
2017-05-17T11:15:00+0530,1379.85,1380.5,1379.2,1379.55,43874,M&M
2017-05-17T11:30:00+0530,1379.55,1380.1,1378.2,1379.6,43761,M&M
2017-05-17T11:45:00+0530,1379.6,1380.0,1376.75,1378.9,35901,M&M
2017-05-17T12:00:00+0530,1378.9,1379.25,1378.15,1379.0,21977,M&M
2017-05-17T12:15:00+0530,1379.0,1379.2,1376.95,1379.2,19347,M&M
2017-05-17T12:30:00+0530,1379.2,1379.5,1375.0,1377.9,25252,M&M
2017-05-17T12:45:00+0530,1378.0,1378.0,1375.0,1376.9,27522,M&M
2017-05-17T13:00:00+0530,1376.9,1378.8,1374.55,1376.7,23512,M&M
2017-05-17T13:15:00+0530,1376.7,1380.0,1376.25,1378.8,29859,M&M
2017-05-17T13:30:00+0530,1378.8,1379.45,1378.25,1379.0,21545,M&M
2017-05-17T13:45:00+0530,1379.0,1380.85,1378.0,1378.9,30468,M&M
2017-05-17T14:00:00+0530,1378.45,1380.0,1378.0,1379.0,26577,M&M
2017-05-17T14:15:00+0530,1379.0,1380.0,1377.6,1379.9,39250,M&M
2017-05-17T14:30:00+0530,1379.9,1380.85,1378.0,1378.55,29040,M&M
2017-05-17T14:45:00+0530,1378.5,1380.0,1378.0,1380.0,52340,M&M
2017-05-17T15:00:00+0530,1379.35,1380.0,1377.9,1378.9,92802,M&M
2017-05-17T15:15:00+0530,1378.85,1381.0,1377.95,1379.0,106897,M&M
2017-05-18T09:15:00+0530,1368.0,1372.0,1365.35,1366.25,17335,M&M
2017-05-18T09:30:00+0530,1366.25,1369.45,1363.8,1366.85,24027,M&M
2017-05-18T09:45:00+0530,1366.85,1366.85,1364.05,1365.55,6771,M&M
2017-05-18T10:00:00+0530,1365.65,1367.0,1363.5,1364.45,7560,M&M
2017-05-18T10:15:00+0530,1364.45,1365.3,1362.05,1363.5,11644,M&M
2017-05-18T10:30:00+0530,1364.0,1367.05,1363.25,1366.5,138801,M&M
2017-05-18T10:45:00+0530,1366.5,1367.0,1364.95,1366.5,151701,M&M
2017-05-18T11:00:00+0530,1367.0,1367.7,1363.95,1364.2,221843,M&M
2017-05-18T11:15:00+0530,1364.2,1364.85,1362.8,1364.75,9647,M&M
2017-05-18T11:30:00+0530,1364.75,1364.75,1362.2,1363.7,13476,M&M
2017-05-18T11:45:00+0530,1363.7,1364.3,1363.3,1363.5,49700,M&M
2017-05-18T12:00:00+0530,1363.5,1364.45,1362.8,1363.55,89653,M&M
2017-05-18T12:15:00+0530,1363.55,1364.05,1363.3,1363.55,43448,M&M
2017-05-18T12:30:00+0530,1363.55,1363.75,1363.5,1363.55,25207,M&M
2017-05-18T12:45:00+0530,1363.55,1364.0,1362.0,1362.05,17488,M&M
2017-05-18T13:00:00+0530,1362.05,1362.9,1361.95,1362.4,10439,M&M
2017-05-18T13:15:00+0530,1362.4,1363.45,1362.0,1362.9,8724,M&M
2017-05-18T13:30:00+0530,1362.9,1363.8,1362.0,1362.15,12214,M&M
2017-05-18T13:45:00+0530,1362.15,1362.25,1347.7,1352.25,29042,M&M
2017-05-18T14:00:00+0530,1352.25,1353.95,1349.2,1350.0,36375,M&M
2017-05-18T14:15:00+0530,1350.0,1352.9,1349.25,1351.65,14849,M&M
2017-05-18T14:30:00+0530,1351.55,1352.2,1350.0,1351.6,44069,M&M
2017-05-18T14:45:00+0530,1351.6,1354.5,1350.7,1352.85,90632,M&M
2017-05-18T15:00:00+0530,1352.85,1354.65,1351.85,1353.2,76996,M&M
2017-05-18T15:15:00+0530,1353.2,1356.95,1347.5,1347.5,65821,M&M
2017-05-19T09:15:00+0530,1347.1,1354.5,1343.35,1352.75,41498,M&M
2017-05-19T09:30:00+0530,1352.75,1357.45,1345.15,1346.95,27062,M&M
2017-05-19T09:45:00+0530,1346.9,1349.05,1345.75,1348.25,10032,M&M
2017-05-19T10:00:00+0530,1348.25,1350.0,1346.9,1349.5,9871,M&M
2017-05-19T10:15:00+0530,1349.5,1350.5,1349.5,1350.3,10997,M&M
2017-05-19T10:30:00+0530,1350.3,1350.9,1347.15,1348.5,8073,M&M
2017-05-19T10:45:00+0530,1348.5,1350.0,1347.7,1348.45,370283,M&M
2017-05-19T11:00:00+0530,1348.25,1348.6,1345.15,1347.0,19505,M&M
2017-05-19T11:15:00+0530,1346.9,1349.9,1346.3,1348.9,77613,M&M
2017-05-19T11:30:00+0530,1348.9,1349.0,1345.2,1345.85,15774,M&M
2017-05-19T11:45:00+0530,1345.85,1346.0,1342.0,1344.95,18337,M&M
2017-05-19T12:00:00+0530,1345.0,1345.0,1333.55,1333.9,41636,M&M
2017-05-19T12:15:00+0530,1333.9,1337.55,1330.0,1335.05,24373,M&M
2017-05-19T12:30:00+0530,1335.05,1338.95,1334.15,1338.9,16096,M&M
2017-05-19T12:45:00+0530,1338.9,1344.0,1338.1,1344.0,16391,M&M
2017-05-19T13:00:00+0530,1344.5,1345.0,1338.75,1341.3,16023,M&M
2017-05-19T13:15:00+0530,1341.3,1344.55,1340.0,1340.85,14692,M&M
2017-05-19T13:30:00+0530,1340.85,1341.1,1334.45,1336.7,17716,M&M
2017-05-19T13:45:00+0530,1336.7,1345.0,1336.45,1343.6,17132,M&M
2017-05-19T14:00:00+0530,1343.6,1345.0,1343.15,1343.95,21320,M&M
2017-05-19T14:15:00+0530,1344.0,1346.0,1343.35,1344.9,13363,M&M
