date,open,high,low,close,volume,scrip_name
2014-08-18T00:00:00+0530,538.05,548.9,537.5,546.45,4670295,TATASTEEL
2014-08-19T00:00:00+0530,549.05,554.0,542.2,544.1,4449560,TATASTEEL
2014-08-20T00:00:00+0530,543.8,551.95,541.6,545.55,4452314,TATASTEEL
2014-08-21T00:00:00+0530,540.0,541.9,533.3,536.6,4381550,TATASTEEL
2014-08-22T00:00:00+0530,538.75,542.35,534.45,537.75,2916358,TATASTEEL
2014-08-25T00:00:00+0530,537.7,540.0,509.75,512.0,5682478,TATASTEEL
2014-08-26T00:00:00+0530,513.45,528.45,512.1,524.95,6832634,TATASTEEL
2014-08-27T00:00:00+0530,528.0,531.9,519.65,523.2,3090598,TATASTEEL
2014-08-28T00:00:00+0530,522.75,527.0,512.3,513.15,4260179,TATASTEEL
2014-09-01T00:00:00+0530,516.85,526.5,512.05,524.1,5345574,TATASTEEL
2014-09-02T00:00:00+0530,524.1,526.9,517.85,519.2,3684677,TATASTEEL
2014-09-03T00:00:00+0530,521.1,530.7,520.75,526.0,5405641,TATASTEEL
2014-09-04T00:00:00+0530,524.65,528.45,504.7,509.05,5587461,TATASTEEL
2014-09-05T00:00:00+0530,509.55,516.0,506.1,513.4,4391128,TATASTEEL
2014-09-08T00:00:00+0530,515.1,519.95,510.6,517.45,3783166,TATASTEEL
2014-09-09T00:00:00+0530,513.0,520.5,510.15,518.65,3177200,TATASTEEL
2014-09-10T00:00:00+0530,515.0,522.95,513.5,519.2,3836014,TATASTEEL
2014-09-11T00:00:00+0530,521.0,524.8,515.0,517.6,4257474,TATASTEEL
2014-09-12T00:00:00+0530,517.6,521.35,514.55,515.95,4400187,TATASTEEL
2014-09-15T00:00:00+0530,513.0,514.0,504.65,507.7,3898635,TATASTEEL
2014-09-16T00:00:00+0530,507.75,508.8,486.55,490.15,5445788,TATASTEEL
2014-09-17T00:00:00+0530,493.0,501.0,485.65,498.4,5244467,TATASTEEL
2014-09-18T00:00:00+0530,496.1,509.5,496.1,505.45,4870457,TATASTEEL
2014-09-19T00:00:00+0530,509.2,512.9,505.15,511.0,4970783,TATASTEEL
2014-09-22T00:00:00+0530,505.0,506.3,498.35,500.9,3361564,TATASTEEL
2014-09-23T00:00:00+0530,500.0,501.8,483.65,485.6,3985633,TATASTEEL
2014-09-24T00:00:00+0530,484.0,486.45,468.65,472.2,6981750,TATASTEEL
2014-09-25T00:00:00+0530,473.0,477.25,451.65,460.4,6148707,TATASTEEL
2014-09-26T00:00:00+0530,460.0,477.0,458.45,474.25,4005959,TATASTEEL
2014-09-29T00:00:00+0530,474.35,480.3,464.65,466.4,3122197,TATASTEEL
2014-09-30T00:00:00+0530,466.6,472.95,456.1,459.05,4552022,TATASTEEL
2014-10-01T00:00:00+0530,455.5,457.4,445.5,448.8,4770397,TATASTEEL
2014-10-07T00:00:00+0530,446.75,453.0,438.1,440.15,7729823,TATASTEEL
2014-10-08T00:00:00+0530,437.5,457.8,435.6,456.15,6706169,TATASTEEL
2014-10-09T00:00:00+0530,460.1,469.45,457.15,467.55,4973938,TATASTEEL
2014-10-10T00:00:00+0530,459.95,460.0,446.15,448.05,4936128,TATASTEEL
2014-10-13T00:00:00+0530,443.8,459.8,440.15,457.75,3732722,TATASTEEL
2014-10-14T00:00:00+0530,458.1,462.0,440.85,456.05,5823642,TATASTEEL
2014-10-16T00:00:00+0530,460.8,467.6,436.0,439.1,8266426,TATASTEEL
2014-10-17T00:00:00+0530,443.6,453.9,436.55,447.55,6709248,TATASTEEL
2014-10-20T00:00:00+0530,455.05,457.35,446.35,450.15,4360635,TATASTEEL
2014-10-21T00:00:00+0530,454.0,462.2,452.25,455.7,5314210,TATASTEEL
2014-10-22T00:00:00+0530,461.0,462.85,454.3,457.15,4022132,TATASTEEL
2014-10-23T00:00:00+0530,461.05,461.05,458.05,459.1,663352,TATASTEEL
2014-10-27T00:00:00+0530,460.5,461.8,449.05,450.5,3738985,TATASTEEL
2014-10-28T00:00:00+0530,450.1,453.65,446.6,451.2,4005382,TATASTEEL
2014-10-29T00:00:00+0530,454.1,472.9,453.75,471.7,6867699,TATASTEEL
2014-10-30T00:00:00+0530,472.0,477.45,468.4,474.5,4615504,TATASTEEL
2014-10-31T00:00:00+0530,478.0,493.5,474.6,490.0,5848389,TATASTEEL
2014-11-03T00:00:00+0530,492.0,494.9,485.45,489.15,3754330,TATASTEEL
2014-11-05T00:00:00+0530,491.0,492.4,477.0,478.1,3431914,TATASTEEL
2014-11-07T00:00:00+0530,479.0,486.8,470.6,471.4,3873340,TATASTEEL
2014-11-10T00:00:00+0530,474.65,476.0,462.5,470.85,4461898,TATASTEEL
2014-11-11T00:00:00+0530,473.2,481.5,471.55,480.3,4572372,TATASTEEL
2014-11-12T00:00:00+0530,480.0,482.7,465.65,468.35,6348599,TATASTEEL
2014-11-13T00:00:00+0530,465.1,475.5,462.15,471.25,5923643,TATASTEEL
2014-11-14T00:00:00+0530,467.0,482.6,467.0,478.15,6889390,TATASTEEL
2014-11-17T00:00:00+0530,476.15,482.95,475.1,480.1,2378667,TATASTEEL
2014-11-18T00:00:00+0530,480.0,489.2,476.75,486.4,3986434,TATASTEEL
2014-11-19T00:00:00+0530,486.1,492.75,469.3,471.0,4475299,TATASTEEL
2014-11-20T00:00:00+0530,471.95,472.8,462.05,466.6,3871649,TATASTEEL
2014-11-21T00:00:00+0530,467.0,472.5,460.1,462.9,3989664,TATASTEEL
2014-11-24T00:00:00+0530,473.0,479.8,470.5,476.6,4342517,TATASTEEL
2014-11-25T00:00:00+0530,475.05,476.0,458.5,464.45,4366157,TATASTEEL
