date,open,high,low,close,volume,scrip_name
2014-08-18T00:00:00+0530,13600.0,13790.0,13539.0,13699.55,11961,BOSCHLTD
2014-08-19T00:00:00+0530,13600.0,13987.4,13600.0,13901.65,11433,BOSCHLTD
2014-08-20T00:00:00+0530,13901.1,14399.7,13821.85,14323.35,9648,BOSCHLTD
2014-08-21T00:00:00+0530,14400.0,14625.0,14200.0,14540.85,9391,BOSCHLTD
2014-08-22T00:00:00+0530,14560.0,14829.95,14480.0,14752.5,6493,BOSCHLTD
2014-08-25T00:00:00+0530,14712.0,14998.0,14712.0,14779.0,5475,BOSCHLTD
2014-08-26T00:00:00+0530,14890.9,14890.9,14702.0,14738.05,3600,BOSCHLTD
2014-08-27T00:00:00+0530,14677.0,14940.0,14650.0,14689.5,3664,BOSCHLTD
2014-08-28T00:00:00+0530,14788.95,14848.0,14601.1,14809.9,3805,BOSCHLTD
2014-09-01T00:00:00+0530,14900.0,15100.0,14871.05,14995.5,5754,BOSCHLTD
2014-09-02T00:00:00+0530,14995.5,15144.0,14925.0,15000.6,7861,BOSCHLTD
2014-09-03T00:00:00+0530,15000.0,15100.0,14788.1,14835.8,7823,BOSCHLTD
2014-09-04T00:00:00+0530,14830.0,14862.0,14675.35,14722.15,5415,BOSCHLTD
2014-09-05T00:00:00+0530,14675.0,14797.0,14651.0,14715.65,9982,BOSCHLTD
2014-09-08T00:00:00+0530,14655.0,14898.0,14655.0,14868.95,9302,BOSCHLTD
2014-09-09T00:00:00+0530,15000.0,15025.0,14851.6,14942.8,9637,BOSCHLTD
2014-09-10T00:00:00+0530,15020.0,15099.0,14740.0,14798.7,12251,BOSCHLTD
2014-09-11T00:00:00+0530,14851.0,14949.95,14825.0,14855.95,9415,BOSCHLTD
2014-09-12T00:00:00+0530,14812.2,15000.0,14800.0,14837.1,6729,BOSCHLTD
2014-09-15T00:00:00+0530,14825.0,14929.0,14798.7,14887.2,3556,BOSCHLTD
2014-09-16T00:00:00+0530,14782.4,15350.0,14782.4,14822.7,41869,BOSCHLTD
2014-09-17T00:00:00+0530,14825.0,14900.05,14650.1,14715.25,4962,BOSCHLTD
2014-09-18T00:00:00+0530,14650.0,14990.0,14650.0,14937.0,9516,BOSCHLTD
2014-09-19T00:00:00+0530,14900.0,15049.0,14774.45,14827.05,5146,BOSCHLTD
2014-09-22T00:00:00+0530,14650.0,15051.1,14650.0,14989.8,17786,BOSCHLTD
2014-09-23T00:00:00+0530,15090.0,15141.0,14883.25,14962.1,6103,BOSCHLTD
2014-09-24T00:00:00+0530,15000.0,15000.25,14620.0,14673.45,8465,BOSCHLTD
2014-09-25T00:00:00+0530,14815.6,14815.6,14501.0,14577.85,11657,BOSCHLTD
2014-09-26T00:00:00+0530,14625.0,14799.65,14490.0,14771.95,5554,BOSCHLTD
2014-09-29T00:00:00+0530,14775.0,14850.0,14750.0,14835.0,4585,BOSCHLTD
2014-09-30T00:00:00+0530,14850.0,15150.0,14717.95,15014.75,23381,BOSCHLTD
2014-10-01T00:00:00+0530,15025.0,15050.0,14760.0,14802.5,2725,BOSCHLTD
2014-10-07T00:00:00+0530,14700.0,14909.0,14655.0,14706.15,2181,BOSCHLTD
2014-10-08T00:00:00+0530,14836.2,14836.2,14675.0,14703.9,3578,BOSCHLTD
2014-10-09T00:00:00+0530,14700.1,14874.95,14700.1,14790.3,3412,BOSCHLTD
2014-10-10T00:00:00+0530,14787.4,14850.0,14670.0,14715.6,2728,BOSCHLTD
2014-10-13T00:00:00+0530,14725.0,14763.35,14494.0,14570.65,6214,BOSCHLTD
2014-10-14T00:00:00+0530,14610.0,14665.55,14503.45,14597.55,20631,BOSCHLTD
2014-10-16T00:00:00+0530,14640.0,14640.0,14135.25,14361.05,3932,BOSCHLTD
2014-10-17T00:00:00+0530,14311.0,14475.0,14255.0,14308.0,2118,BOSCHLTD
2014-10-20T00:00:00+0530,14400.0,14600.0,14310.0,14518.65,2075,BOSCHLTD
2014-10-21T00:00:00+0530,14355.0,14699.95,14306.3,14624.2,5406,BOSCHLTD
2014-10-22T00:00:00+0530,14450.0,15200.0,14450.0,14900.05,9620,BOSCHLTD
2014-10-23T00:00:00+0530,15050.05,15300.0,14900.0,15003.0,1393,BOSCHLTD
2014-10-27T00:00:00+0530,15009.0,15140.0,14881.05,15004.3,3315,BOSCHLTD
2014-10-28T00:00:00+0530,14901.65,15148.0,14901.65,15035.65,2401,BOSCHLTD
2014-10-29T00:00:00+0530,15035.0,15069.95,14811.0,14995.75,3128,BOSCHLTD
2014-10-30T00:00:00+0530,14999.95,15083.35,14852.2,14909.35,3098,BOSCHLTD
2014-10-31T00:00:00+0530,14850.0,15100.0,14840.0,14900.75,5264,BOSCHLTD
2014-11-03T00:00:00+0530,15044.95,15640.25,14905.65,15516.45,9503,BOSCHLTD
2014-11-05T00:00:00+0530,15501.4,15501.4,15150.0,15297.45,6983,BOSCHLTD
2014-11-07T00:00:00+0530,15200.0,15337.9,15140.0,15193.2,7200,BOSCHLTD
2014-11-10T00:00:00+0530,15425.0,15425.0,15199.7,15390.7,6116,BOSCHLTD
2014-11-11T00:00:00+0530,15600.0,15870.25,15301.2,15556.6,27562,BOSCHLTD
2014-11-12T00:00:00+0530,15690.0,16445.95,15616.7,16009.0,21326,BOSCHLTD
2014-11-13T00:00:00+0530,16250.0,16495.0,16050.4,16409.45,7964,BOSCHLTD
2014-11-14T00:00:00+0530,16454.9,17287.1,16204.35,16563.1,26726,BOSCHLTD
2014-11-17T00:00:00+0530,16700.0,17176.0,16628.4,17033.25,11289,BOSCHLTD
2014-11-18T00:00:00+0530,17100.0,18100.0,17100.0,17732.25,24291,BOSCHLTD
2014-11-19T00:00:00+0530,17899.0,19200.0,17899.0,18073.0,57672,BOSCHLTD
2014-11-20T00:00:00+0530,18898.0,19570.0,18150.0,18912.85,60524,BOSCHLTD
2014-11-21T00:00:00+0530,19000.0,19405.0,18178.0,18368.05,27633,BOSCHLTD
2014-11-24T00:00:00+0530,18750.0,18790.0,18274.0,18355.25,14550,BOSCHLTD
2014-11-25T00:00:00+0530,18355.0,18355.0,17700.0,17759.95,12158,BOSCHLTD
2014-11-26T00:00:00+0530,17730.0,18140.0,17710.0,17961.15,13354,BOSCHLTD
2014-11-27T00:00:00+0530,17989.0,18133.65,17800.0,17973.85,31861,BOSCHLTD
2014-11-28T00:00:00+0530,18025.0,19136.25,18025.0,18919.85,53727,BOSCHLTD
2014-12-01T00:00:00+0530,18999.0,19234.0,18632.0,18743.85,17302,BOSCHLTD
2014-12-02T00:00:00+0530,18825.0,18890.0,18561.1,18600.8,14250,BOSCHLTD
2014-12-03T00:00:00+0530,18544.0,19895.0,18544.0,19784.8,38192,BOSCHLTD
2014-12-04T00:00:00+0530,19998.0,21150.0,19894.0,20522.35,98372,BOSCHLTD
2014-12-05T00:00:00+0530,20699.0,21000.0,20432.95,20544.2,43086,BOSCHLTD
2014-12-08T00:00:00+0530,20575.0,20950.0,20077.15,20191.05,27230,BOSCHLTD
