date,open,high,low,close,volume,scrip_name
2014-08-18T00:00:00+0530,132.6,135.3,132.35,134.8,3178094,POWERGRID
2014-08-19T00:00:00+0530,135.1,137.9,133.4,136.55,4231211,POWERGRID
2014-08-20T00:00:00+0530,136.7,137.6,136.3,137.1,6543551,POWERGRID
2014-08-21T00:00:00+0530,136.7,137.1,135.6,136.45,2867600,POWERGRID
2014-08-22T00:00:00+0530,136.5,136.9,133.9,134.15,2232840,POWERGRID
2014-08-25T00:00:00+0530,134.2,134.5,132.0,132.45,3998895,POWERGRID
2014-08-26T00:00:00+0530,131.95,133.0,130.4,131.0,4418916,POWERGRID
2014-08-27T00:00:00+0530,130.7,132.2,127.85,129.5,7976090,POWERGRID
2014-08-28T00:00:00+0530,129.55,130.3,127.45,129.2,13773864,POWERGRID
2014-09-01T00:00:00+0530,128.0,132.8,127.2,132.4,4078247,POWERGRID
2014-09-02T00:00:00+0530,131.8,133.25,131.25,132.5,5054366,POWERGRID
2014-09-03T00:00:00+0530,133.15,133.5,131.4,132.75,4624187,POWERGRID
2014-09-04T00:00:00+0530,132.1,134.5,130.55,134.15,4805380,POWERGRID
2014-09-05T00:00:00+0530,134.65,135.5,133.0,134.45,3131131,POWERGRID
2014-09-08T00:00:00+0530,135.0,135.7,131.75,133.1,3836468,POWERGRID
2014-09-09T00:00:00+0530,133.6,135.0,133.5,134.05,3650805,POWERGRID
2014-09-10T00:00:00+0530,133.75,136.6,133.75,136.15,3146758,POWERGRID
2014-09-11T00:00:00+0530,136.55,138.2,135.3,137.85,3548975,POWERGRID
2014-09-12T00:00:00+0530,137.3,137.9,134.65,135.15,4234927,POWERGRID
2014-09-15T00:00:00+0530,134.05,137.3,133.85,136.75,2210103,POWERGRID
2014-09-16T00:00:00+0530,136.25,137.8,134.5,135.95,3619671,POWERGRID
2014-09-17T00:00:00+0530,136.5,136.6,133.8,136.15,2881551,POWERGRID
2014-09-18T00:00:00+0530,135.8,137.9,135.15,136.55,9526166,POWERGRID
2014-09-19T00:00:00+0530,135.75,139.15,135.75,136.85,9634509,POWERGRID
2014-09-22T00:00:00+0530,136.8,137.4,135.45,137.0,3943508,POWERGRID
2014-09-23T00:00:00+0530,137.5,138.4,135.75,136.5,5821547,POWERGRID
2014-09-24T00:00:00+0530,136.1,137.4,135.35,135.85,3632571,POWERGRID
2014-09-25T00:00:00+0530,136.0,137.05,135.25,136.0,9059825,POWERGRID
2014-09-26T00:00:00+0530,136.05,137.4,135.05,137.0,2945413,POWERGRID
2014-09-29T00:00:00+0530,137.0,140.1,136.5,139.55,4541229,POWERGRID
2014-09-30T00:00:00+0530,138.95,139.05,134.1,135.25,7285892,POWERGRID
2014-10-01T00:00:00+0530,136.0,138.0,134.7,135.95,4457461,POWERGRID
2014-10-07T00:00:00+0530,135.95,137.75,134.95,137.25,4976771,POWERGRID
2014-10-08T00:00:00+0530,137.0,138.8,136.8,137.9,2583593,POWERGRID
2014-10-09T00:00:00+0530,138.15,138.9,137.3,138.05,5202441,POWERGRID
2014-10-10T00:00:00+0530,137.5,137.85,135.7,136.05,6536064,POWERGRID
2014-10-13T00:00:00+0530,134.85,136.35,134.55,134.85,5853647,POWERGRID
2014-10-14T00:00:00+0530,135.15,136.65,134.35,136.05,7968012,POWERGRID
2014-10-16T00:00:00+0530,136.0,136.15,132.5,133.95,6335989,POWERGRID
2014-10-17T00:00:00+0530,134.95,135.5,133.5,134.1,3112071,POWERGRID
2014-10-20T00:00:00+0530,133.5,136.5,133.5,135.1,4431638,POWERGRID
2014-10-21T00:00:00+0530,135.75,140.85,135.15,139.95,3772632,POWERGRID
2014-10-22T00:00:00+0530,141.0,141.5,138.95,139.8,6532194,POWERGRID
2014-10-23T00:00:00+0530,140.15,140.5,139.55,139.85,195048,POWERGRID
2014-10-27T00:00:00+0530,140.9,145.4,140.15,142.05,6200481,POWERGRID
2014-10-28T00:00:00+0530,141.75,142.9,139.8,142.5,3943885,POWERGRID
2014-10-29T00:00:00+0530,143.4,144.0,140.0,142.55,7533033,POWERGRID
2014-10-30T00:00:00+0530,142.0,145.2,141.6,144.45,8743042,POWERGRID
2014-10-31T00:00:00+0530,144.45,146.35,143.85,145.8,6831627,POWERGRID
2014-11-03T00:00:00+0530,146.5,150.0,144.55,144.85,7668536,POWERGRID
2014-11-05T00:00:00+0530,144.7,145.9,142.05,142.45,2980616,POWERGRID
2014-11-07T00:00:00+0530,142.1,145.5,142.1,144.9,2524865,POWERGRID
2014-11-10T00:00:00+0530,145.0,149.4,142.75,148.1,5824159,POWERGRID
2014-11-11T00:00:00+0530,149.0,150.9,146.9,147.65,4703801,POWERGRID
2014-11-12T00:00:00+0530,146.95,147.6,142.05,142.95,3548949,POWERGRID
2014-11-13T00:00:00+0530,143.95,145.35,143.0,144.65,6171336,POWERGRID
2014-11-14T00:00:00+0530,143.85,145.9,143.0,144.1,3444234,POWERGRID
2014-11-17T00:00:00+0530,144.4,147.05,143.7,146.75,2769723,POWERGRID
2014-11-18T00:00:00+0530,146.95,149.8,146.0,148.35,3642427,POWERGRID
2014-11-19T00:00:00+0530,148.75,150.0,145.25,146.65,3055492,POWERGRID
2014-11-20T00:00:00+0530,146.2,147.0,144.25,146.15,2019682,POWERGRID
2014-11-21T00:00:00+0530,145.45,147.0,145.45,146.55,3051463,POWERGRID
2014-11-24T00:00:00+0530,144.8,145.5,141.2,142.45,3731227,POWERGRID
2014-11-25T00:00:00+0530,141.0,141.0,135.85,139.1,31243342,POWERGRID
2014-11-26T00:00:00+0530,138.5,140.5,138.05,139.15,3229871,POWERGRID
2014-11-27T00:00:00+0530,139.35,142.3,139.35,140.75,2521224,POWERGRID
2014-11-28T00:00:00+0530,140.9,143.6,139.45,142.7,2598432,POWERGRID
2014-12-01T00:00:00+0530,141.95,142.9,137.8,138.35,1393395,POWERGRID
2014-12-02T00:00:00+0530,138.0,139.2,137.75,138.05,1322385,POWERGRID
2014-12-03T00:00:00+0530,138.0,139.05,136.9,137.2,4847491,POWERGRID
2014-12-04T00:00:00+0530,137.1,137.7,135.7,136.5,2540536,POWERGRID
2014-12-05T00:00:00+0530,136.3,138.2,136.0,136.75,3206282,POWERGRID
2014-12-08T00:00:00+0530,136.75,138.3,135.45,135.85,1733162,POWERGRID
2014-12-09T00:00:00+0530,135.4,136.85,134.6,134.95,2709825,POWERGRID
2014-12-10T00:00:00+0530,134.6,137.8,134.3,137.25,2089358,POWERGRID
2014-12-11T00:00:00+0530,137.9,138.0,134.75,135.95,1812647,POWERGRID
2014-12-12T00:00:00+0530,136.1,136.35,133.55,134.8,2707135,POWERGRID
2014-12-15T00:00:00+0530,133.75,135.2,132.95,134.45,1570483,POWERGRID
2014-12-16T00:00:00+0530,133.55,134.85,132.15,133.05,2706277,POWERGRID
2014-12-17T00:00:00+0530,132.6,134.35,129.6,131.0,3802717,POWERGRID
2014-12-18T00:00:00+0530,132.05,133.35,129.55,131.6,3234628,POWERGRID
2014-12-19T00:00:00+0530,132.65,136.15,130.5,135.8,2725413,POWERGRID
2014-12-22T00:00:00+0530,135.9,137.25,134.75,136.85,2119167,POWERGRID
2014-12-23T00:00:00+0530,136.8,139.75,136.45,139.05,3737261,POWERGRID
2014-12-24T00:00:00+0530,138.95,138.95,134.1,136.3,4902706,POWERGRID
2014-12-26T00:00:00+0530,138.5,139.75,136.5,137.1,1299518,POWERGRID
2014-12-29T00:00:00+0530,138.0,139.25,136.7,137.0,799636,POWERGRID
2014-12-30T00:00:00+0530,138.0,138.5,137.25,137.65,1207162,POWERGRID
2014-12-31T00:00:00+0530,138.3,140.15,137.45,138.0,2227809,POWERGRID
2015-01-01T00:00:00+0530,138.0,138.2,136.9,137.1,438096,POWERGRID
2015-01-02T00:00:00+0530,137.15,139.35,137.15,138.75,2032228,POWERGRID
2015-01-05T00:00:00+0530,138.5,140.1,136.15,138.9,4101387,POWERGRID
2015-01-06T00:00:00+0530,138.05,138.3,134.15,135.8,4662543,POWERGRID
2015-01-07T00:00:00+0530,135.0,138.5,133.5,137.75,1831602,POWERGRID
2015-01-08T00:00:00+0530,138.0,138.9,136.25,138.35,1370588,POWERGRID
2015-01-09T00:00:00+0530,138.3,139.5,136.95,138.45,1169800,POWERGRID
2015-01-12T00:00:00+0530,137.6,139.2,135.5,136.5,2059299,POWERGRID
2015-01-13T00:00:00+0530,136.55,137.8,135.25,135.85,1603524,POWERGRID
2015-01-14T00:00:00+0530,135.8,136.9,134.8,136.05,2215696,POWERGRID
2015-01-15T00:00:00+0530,136.5,143.7,136.5,142.95,3614292,POWERGRID
2015-01-16T00:00:00+0530,142.8,148.95,140.8,147.35,4625155,POWERGRID
2015-01-19T00:00:00+0530,147.15,148.9,144.4,147.85,2859021,POWERGRID
2015-01-20T00:00:00+0530,149.0,150.0,146.8,147.4,3456624,POWERGRID
2015-01-21T00:00:00+0530,147.3,148.05,146.05,146.9,1611670,POWERGRID
2015-01-22T00:00:00+0530,147.1,151.4,146.65,148.35,3946926,POWERGRID
2015-01-23T00:00:00+0530,148.8,150.0,147.2,149.55,2559074,POWERGRID
2015-01-27T00:00:00+0530,148.25,151.0,147.2,149.95,3402034,POWERGRID
2015-01-28T00:00:00+0530,150.45,151.7,149.0,149.45,3065063,POWERGRID
2015-01-29T00:00:00+0530,149.85,149.95,147.6,148.8,3894592,POWERGRID
2015-01-30T00:00:00+0530,148.5,150.5,146.0,148.0,1740457,POWERGRID
2015-02-02T00:00:00+0530,147.25,148.7,146.0,147.85,1365302,POWERGRID
2015-02-03T00:00:00+0530,148.9,149.4,146.5,147.2,742508,POWERGRID
2015-02-04T00:00:00+0530,147.5,149.25,145.9,146.25,979216,POWERGRID
2015-02-05T00:00:00+0530,146.25,146.9,142.7,143.65,1380048,POWERGRID
2015-02-06T00:00:00+0530,142.4,145.0,141.6,143.45,1362844,POWERGRID
2015-02-09T00:00:00+0530,143.0,143.45,140.0,141.45,1412491,POWERGRID
2015-02-10T00:00:00+0530,140.2,146.2,140.0,145.1,2240223,POWERGRID
2015-02-11T00:00:00+0530,146.0,148.85,145.0,145.75,3189759,POWERGRID
2015-02-12T00:00:00+0530,148.8,152.0,146.05,150.25,4374474,POWERGRID
2015-02-13T00:00:00+0530,151.75,152.7,149.35,151.5,4651941,POWERGRID
2015-02-16T00:00:00+0530,152.0,154.4,152.0,152.75,2131697,POWERGRID
2015-02-18T00:00:00+0530,152.1,155.0,151.25,154.75,2269487,POWERGRID
2015-02-19T00:00:00+0530,154.8,155.05,151.15,154.3,1523263,POWERGRID
2015-02-20T00:00:00+0530,153.9,154.8,152.3,153.25,2579747,POWERGRID
2015-02-23T00:00:00+0530,153.0,157.5,152.5,155.9,3294901,POWERGRID
2015-02-24T00:00:00+0530,155.9,157.7,155.55,156.75,2129631,POWERGRID
2015-02-25T00:00:00+0530,157.6,157.75,152.6,154.55,2161415,POWERGRID
2015-02-26T00:00:00+0530,154.1,156.45,150.8,152.75,4144558,POWERGRID
2015-02-27T00:00:00+0530,152.95,157.5,152.1,157.1,2739474,POWERGRID
2015-03-02T00:00:00+0530,157.75,159.0,155.4,156.7,1849634,POWERGRID
2015-03-03T00:00:00+0530,156.2,156.4,154.15,155.55,2122523,POWERGRID
2015-03-04T00:00:00+0530,156.15,157.35,153.1,154.45,2771744,POWERGRID
2015-03-05T00:00:00+0530,154.0,156.15,151.6,155.15,1412981,POWERGRID
2015-03-09T00:00:00+0530,153.3,154.35,149.7,150.25,1633619,POWERGRID
2015-03-10T00:00:00+0530,150.25,150.35,146.7,148.5,2253986,POWERGRID
2015-03-11T00:00:00+0530,149.4,150.0,147.45,147.9,1884585,POWERGRID
2015-03-12T00:00:00+0530,148.05,152.4,148.05,149.65,2269314,POWERGRID
2015-03-13T00:00:00+0530,150.25,150.4,146.0,146.6,2105637,POWERGRID
2015-03-16T00:00:00+0530,145.55,147.7,145.55,146.75,869967,POWERGRID
2015-03-17T00:00:00+0530,147.1,149.0,146.05,147.65,2412133,POWERGRID
2015-03-18T00:00:00+0530,147.5,148.25,145.9,146.65,1965066,POWERGRID
2015-03-19T00:00:00+0530,146.65,149.25,145.0,146.1,1485925,POWERGRID
2015-03-20T00:00:00+0530,146.0,149.85,144.6,148.2,2117068,POWERGRID
2015-03-23T00:00:00+0530,149.5,151.9,148.55,149.2,2390266,POWERGRID
2015-03-24T00:00:00+0530,149.0,150.85,147.5,147.95,2908638,POWERGRID
2015-03-25T00:00:00+0530,147.75,148.55,146.2,146.5,3379593,POWERGRID
2015-03-26T00:00:00+0530,146.9,149.5,144.05,145.1,6664849,POWERGRID
2015-03-27T00:00:00+0530,145.1,145.95,143.2,144.75,1957037,POWERGRID
2015-03-30T00:00:00+0530,145.05,145.6,143.6,145.0,2452222,POWERGRID
2015-03-31T00:00:00+0530,145.5,146.45,144.5,145.25,2698848,POWERGRID
2015-04-01T00:00:00+0530,145.1,146.85,145.1,146.45,1579544,POWERGRID
2015-04-06T00:00:00+0530,146.4,149.45,145.85,147.95,2989940,POWERGRID
2015-04-07T00:00:00+0530,147.2,148.2,146.0,147.95,1382076,POWERGRID
2015-04-08T00:00:00+0530,147.55,149.8,147.0,147.3,2255085,POWERGRID
2015-04-09T00:00:00+0530,147.55,151.6,147.4,151.0,1362527,POWERGRID
2015-04-10T00:00:00+0530,151.5,153.05,150.3,152.7,1237584,POWERGRID
2015-04-13T00:00:00+0530,152.8,155.7,150.75,154.35,1242378,POWERGRID
2015-04-15T00:00:00+0530,154.95,156.0,151.0,151.55,1311084,POWERGRID
2015-04-16T00:00:00+0530,151.15,152.25,147.5,150.7,1401807,POWERGRID
2015-04-17T00:00:00+0530,150.7,151.6,149.1,150.1,2062579,POWERGRID
2015-04-20T00:00:00+0530,150.2,152.6,148.65,149.8,1281928,POWERGRID
2015-04-21T00:00:00+0530,150.0,152.0,148.1,148.85,1301002,POWERGRID
2015-04-22T00:00:00+0530,149.0,149.55,146.6,147.05,2727927,POWERGRID
2015-04-23T00:00:00+0530,148.0,148.95,145.9,146.65,1977262,POWERGRID
2015-04-24T00:00:00+0530,146.0,147.95,144.05,145.85,1470070,POWERGRID
2015-04-27T00:00:00+0530,146.1,147.75,144.5,144.95,1154448,POWERGRID
2015-04-28T00:00:00+0530,144.3,146.5,143.5,144.45,1929106,POWERGRID
2015-04-29T00:00:00+0530,144.35,144.8,142.5,143.05,1159860,POWERGRID
2015-04-30T00:00:00+0530,142.1,144.8,140.4,142.2,2306201,POWERGRID
2015-05-04T00:00:00+0530,143.0,144.6,141.0,144.15,2054279,POWERGRID
2015-05-05T00:00:00+0530,143.05,146.65,141.55,143.15,4499537,POWERGRID
2015-05-06T00:00:00+0530,142.75,142.75,140.05,140.6,3392764,POWERGRID
2015-05-07T00:00:00+0530,140.0,141.05,138.05,140.3,3064541,POWERGRID
2015-05-08T00:00:00+0530,141.0,142.2,139.7,140.0,1680247,POWERGRID
2015-05-11T00:00:00+0530,140.75,143.35,139.8,143.0,2209463,POWERGRID
2015-05-12T00:00:00+0530,142.9,143.05,138.6,139.3,2560402,POWERGRID
2015-05-13T00:00:00+0530,139.5,141.5,138.05,140.85,2305058,POWERGRID
2015-05-14T00:00:00+0530,140.8,140.8,138.25,139.4,1950569,POWERGRID
2015-05-15T00:00:00+0530,140.2,141.7,139.3,140.05,3546636,POWERGRID
2015-05-18T00:00:00+0530,139.5,140.95,138.75,140.05,8419389,POWERGRID
2015-05-19T00:00:00+0530,140.0,143.9,138.1,138.75,3709872,POWERGRID
2015-05-20T00:00:00+0530,139.1,141.4,139.05,140.8,2907264,POWERGRID
2015-05-21T00:00:00+0530,140.5,140.95,138.7,139.5,1478701,POWERGRID
2015-05-22T00:00:00+0530,139.3,141.95,137.4,140.95,3026627,POWERGRID
2015-05-25T00:00:00+0530,141.75,143.4,141.05,143.1,3125865,POWERGRID
2015-05-26T00:00:00+0530,143.4,143.6,141.55,143.05,1249015,POWERGRID
2015-05-27T00:00:00+0530,143.05,143.6,141.8,143.2,639714,POWERGRID
2015-05-28T00:00:00+0530,144.25,144.25,140.55,143.2,2164797,POWERGRID
2015-05-29T00:00:00+0530,142.5,144.45,141.25,143.7,1953884,POWERGRID
2015-06-01T00:00:00+0530,146.65,146.9,142.25,143.1,8896408,POWERGRID
2015-06-02T00:00:00+0530,142.5,142.9,141.35,142.5,2607559,POWERGRID
2015-06-03T00:00:00+0530,142.15,143.75,140.75,143.2,3391462,POWERGRID
2015-06-04T00:00:00+0530,143.0,145.15,142.4,144.35,4818652,POWERGRID
2015-06-05T00:00:00+0530,144.0,146.3,143.0,144.9,4891526,POWERGRID
2015-06-08T00:00:00+0530,145.45,146.7,143.95,146.15,2371018,POWERGRID
2015-06-09T00:00:00+0530,146.0,148.15,145.3,147.35,1518561,POWERGRID
2015-06-10T00:00:00+0530,147.55,148.2,146.2,147.15,1617215,POWERGRID
2015-06-11T00:00:00+0530,146.6,147.35,144.85,146.0,1188736,POWERGRID
2015-06-12T00:00:00+0530,145.5,145.95,142.25,145.4,1470673,POWERGRID
2015-06-15T00:00:00+0530,145.0,145.0,140.65,141.2,2010450,POWERGRID
2015-06-16T00:00:00+0530,140.8,144.65,140.5,144.1,1521679,POWERGRID
2015-06-17T00:00:00+0530,143.7,144.35,140.45,141.8,1704495,POWERGRID
2015-06-18T00:00:00+0530,141.3,142.7,140.85,141.95,2559248,POWERGRID
2015-06-19T00:00:00+0530,141.95,142.4,138.7,140.0,5129809,POWERGRID
2015-06-22T00:00:00+0530,140.85,142.2,140.4,141.3,1040104,POWERGRID
2015-06-23T00:00:00+0530,141.0,141.8,139.15,139.4,2362531,POWERGRID
2015-06-24T00:00:00+0530,139.05,140.55,139.05,139.85,1744552,POWERGRID
2015-06-25T00:00:00+0530,140.2,141.9,138.85,141.3,6257761,POWERGRID
2015-06-26T00:00:00+0530,140.5,141.25,138.9,139.1,2353848,POWERGRID
2015-06-29T00:00:00+0530,137.8,140.2,137.7,139.5,1941928,POWERGRID
2015-06-30T00:00:00+0530,139.5,140.4,137.65,139.1,1456218,POWERGRID
2015-07-01T00:00:00+0530,139.15,143.1,138.4,142.35,1118472,POWERGRID
2015-07-02T00:00:00+0530,142.95,143.0,140.6,141.5,1668134,POWERGRID
2015-07-03T00:00:00+0530,140.5,142.95,140.5,141.5,1716355,POWERGRID
2015-07-06T00:00:00+0530,140.5,142.2,139.7,140.0,1172194,POWERGRID
2015-07-07T00:00:00+0530,141.0,141.5,138.25,138.6,1819404,POWERGRID
2015-07-08T00:00:00+0530,138.1,139.2,136.4,138.0,1372722,POWERGRID
2015-07-09T00:00:00+0530,138.1,138.55,136.9,137.0,1394007,POWERGRID
2015-07-10T00:00:00+0530,137.1,139.15,136.85,138.65,1631844,POWERGRID
2015-07-13T00:00:00+0530,138.4,140.4,137.05,140.0,906970,POWERGRID
2015-07-14T00:00:00+0530,140.1,140.95,138.8,140.2,1274035,POWERGRID
2015-07-15T00:00:00+0530,140.05,140.7,139.5,139.75,846494,POWERGRID
2015-07-16T00:00:00+0530,139.7,140.15,139.1,139.6,1027825,POWERGRID
2015-07-17T00:00:00+0530,139.65,141.75,139.5,141.2,954246,POWERGRID
2015-07-20T00:00:00+0530,141.75,141.75,140.05,140.2,938416,POWERGRID
2015-07-21T00:00:00+0530,140.15,140.9,139.65,140.0,740188,POWERGRID
2015-07-22T00:00:00+0530,139.7,143.25,138.8,142.8,1063200,POWERGRID
2015-07-23T00:00:00+0530,143.1,143.3,140.75,142.25,689275,POWERGRID
2015-07-24T00:00:00+0530,142.2,142.95,141.2,142.05,951910,POWERGRID
2015-07-27T00:00:00+0530,141.35,142.95,140.05,140.4,729175,POWERGRID
2015-07-28T00:00:00+0530,141.0,141.7,139.45,141.35,870273,POWERGRID
2015-07-29T00:00:00+0530,140.7,141.3,139.5,140.0,1069275,POWERGRID
2015-07-30T00:00:00+0530,140.2,143.25,139.9,142.4,1655434,POWERGRID
2015-07-31T00:00:00+0530,142.85,142.85,140.4,142.0,1100531,POWERGRID
2015-08-03T00:00:00+0530,141.05,142.9,140.3,140.6,848460,POWERGRID
2015-08-04T00:00:00+0530,140.5,142.5,139.95,141.0,563350,POWERGRID
2015-08-05T00:00:00+0530,141.0,141.45,140.1,140.75,623171,POWERGRID
2015-08-06T00:00:00+0530,140.3,141.9,140.2,141.05,728542,POWERGRID
2015-08-07T00:00:00+0530,140.55,142.3,139.35,139.6,1245303,POWERGRID
2015-08-10T00:00:00+0530,140.1,141.5,137.4,138.05,1446049,POWERGRID
2015-08-11T00:00:00+0530,140.0,140.8,135.6,137.95,2178682,POWERGRID
2015-08-12T00:00:00+0530,137.0,137.9,135.7,136.0,828294,POWERGRID
2015-08-13T00:00:00+0530,135.8,138.6,126.0,137.8,1389502,POWERGRID
2015-08-14T00:00:00+0530,137.8,139.05,137.7,138.35,733884,POWERGRID
2015-08-17T00:00:00+0530,138.5,139.45,136.95,138.1,457753,POWERGRID
2015-08-18T00:00:00+0530,138.1,138.7,136.65,137.4,822375,POWERGRID
2015-08-19T00:00:00+0530,137.5,138.4,136.1,136.45,1359960,POWERGRID
2015-08-20T00:00:00+0530,135.1,136.95,134.35,136.1,1269009,POWERGRID
2015-08-21T00:00:00+0530,135.0,135.2,133.05,133.4,2263604,POWERGRID
2015-08-24T00:00:00+0530,130.85,132.5,127.7,131.1,4303787,POWERGRID
2015-08-25T00:00:00+0530,131.0,133.65,125.15,128.6,6951104,POWERGRID
2015-08-26T00:00:00+0530,128.6,132.8,128.0,130.95,1471671,POWERGRID
2015-08-27T00:00:00+0530,132.45,138.45,130.25,134.85,3038640,POWERGRID
2015-08-28T00:00:00+0530,135.6,137.5,133.7,135.15,1240416,POWERGRID
2015-08-31T00:00:00+0530,134.5,135.45,130.1,130.65,1296963,POWERGRID
2015-09-01T00:00:00+0530,129.35,131.1,128.0,129.1,2234902,POWERGRID
2015-09-02T00:00:00+0530,129.3,130.0,123.75,125.2,2535460,POWERGRID
2015-09-03T00:00:00+0530,125.4,128.05,125.1,127.2,1751885,POWERGRID
2015-09-04T00:00:00+0530,126.9,126.9,122.45,123.6,2176057,POWERGRID
2015-09-07T00:00:00+0530,122.8,124.9,120.55,122.3,1750645,POWERGRID
2015-09-08T00:00:00+0530,122.0,127.5,121.1,126.05,1660319,POWERGRID
2015-09-09T00:00:00+0530,129.4,130.5,124.6,126.0,1800797,POWERGRID
2015-09-10T00:00:00+0530,124.75,124.75,120.7,123.35,2241305,POWERGRID
2015-09-11T00:00:00+0530,124.0,125.8,123.1,124.3,1003321,POWERGRID
2015-09-14T00:00:00+0530,124.8,127.95,123.5,127.55,1350532,POWERGRID
2015-09-15T00:00:00+0530,127.5,130.15,126.0,128.3,1794121,POWERGRID
2015-09-16T00:00:00+0530,128.5,131.5,128.0,131.1,1500948,POWERGRID
2015-09-18T00:00:00+0530,132.0,134.9,131.5,133.5,1524585,POWERGRID
2015-09-21T00:00:00+0530,132.8,137.0,131.7,136.55,1710489,POWERGRID
2015-09-22T00:00:00+0530,136.7,137.0,129.25,131.0,1472932,POWERGRID
2015-09-23T00:00:00+0530,131.05,132.0,125.8,127.8,3248948,POWERGRID
2015-09-24T00:00:00+0530,128.0,130.05,124.55,125.4,5475330,POWERGRID
2015-09-28T00:00:00+0530,126.45,129.0,124.7,126.8,1353967,POWERGRID
2015-09-29T00:00:00+0530,125.85,130.5,125.4,128.35,1358355,POWERGRID
2015-09-30T00:00:00+0530,128.4,132.7,128.35,132.35,1714312,POWERGRID
